transaction_id,investor_id,action,product_type,product_risk_level,amount,date,hold_days,market_change_pct,decision_source,sell_decision_source,is_chasing
TX000334,INV0019,buy,etf,4,4754,2024-12-22,,,social_media,,False
TX000335,INV0019,buy,fund,4,11203,2024-08-06,,,advisor,,True
TX000336,INV0019,buy,fund,4,8339,2025-07-31,,,advisor,,False
TX000337,INV0019,buy,etf,4,10179,2024-12-18,,,friend,,True
TX000338,INV0019,buy,stock,4,12171,2024-08-09,,,social_media,,False
TX000339,INV0019,buy,etf,4,4317,2025-03-14,,,social_media,,True
TX000340,INV0019,buy,fund,4,6157,2025-02-13,,,self,,False
TX000341,INV0019,buy,etf,4,9909,2024-07-26,,,friend,,False
TX000342,INV0019,buy,fund,4,8645,2025-05-07,,,advisor,,False
TX000343,INV0019,sell,fund,4,3017,2025-04-19,247.0,9.92,,rational_take_profit,
TX000344,INV0019,sell,fund,4,11971,2025-03-05,44.0,2.76,,follow_others,
TX000345,INV0019,buy,fund,4,5445,2025-06-17,,,advisor,,False
TX000346,INV0019,sell,fund,4,4669,2025-12-17,203.0,17.31,,follow_others,
TX000347,INV0019,sell,stock,4,7264,2025-06-23,61.0,11.25,,rational_take_profit,
TX000348,INV0019,buy,fund,4,3292,2025-05-29,,,social_media,,False
TX000349,INV0019,buy,mixed_medium,3,4156,2025-07-03,,,social_media,,False
TX000350,INV0019,buy,stock,4,6646,2025-06-17,,,friend,,True
TX000351,INV0019,buy,fund,4,11057,2025-04-07,,,social_media,,True
TX000352,INV0020,buy,stock,4,17802,2025-07-19,,,social_media,,False
TX000353,INV0020,buy,fund,4,19136,2024-08-28,,,social_media,,True
TX000354,INV0020,sell,crypto,5,6352,2024-11-03,153.0,-0.24,,follow_others,
TX000355,INV0020,buy,stock,4,17072,2025-01-10,,,friend,,False
TX000356,INV0020,buy,fund,4,15072,2024-10-30,,,self,,False
TX000357,INV0020,buy,private_equity,5,6676,2025-01-31,,,advisor,,False
TX000358,INV0020,buy,stock,4,8942,2025-08-11,,,self,,False
TX000359,INV0020,buy,stock,4,10168,2025-10-18,,,advisor,,False
TX000360,INV0020,buy,crypto,5,11134,2025-11-29,,,self,,False
TX000361,INV0020,sell,stock,4,12121,2024-10-29,153.0,-2.61,,need_cash,
TX000362,INV0021,sell,mixed_medium,3,3671,2025-07-01,19.0,-10.63,,need_cash,
TX000363,INV0021,buy,mixed_medium,3,5079,2024-11-21,,,advisor,,False
TX000364,INV0021,sell,bond,2,6518,2024-09-19,14.0,-0.17,,need_cash,
TX000365,INV0021,sell,mixed_medium,3,3384,2025-06-01,19.0,-11.71,,panic,
TX000366,INV0021,buy,fund,4,7051,2024-10-23,,,social_media,,True
TX000367,INV0021,sell,mixed_medium,3,4356,2025-03-09,12.0,0.16,,rational_take_profit,
TX000368,INV0021,buy,fund,4,7655,2025-08-01,,,friend,,False
TX000369,INV0021,sell,bond,2,3608,2025-07-11,23.0,-4.42,,rational_take_profit,
TX000370,INV0021,sell,mixed_low,3,4966,2025-11-22,17.0,-6.23,,rational_stop_loss,
TX000371,INV0021,buy,mixed_medium,3,5407,2024-12-29,,,friend,,True
TX000372,INV0021,buy,bond,2,6556,2024-09-05,,,social_media,,True
TX000373,INV0022,buy,stock,4,12175,2024-10-18,,,self,,True
TX000374,INV0022,sell,etf,4,10728,2025-01-29,81.0,-7.26,,follow_others,
TX000375,INV0022,sell,crypto,5,7304,2025-07-04,82.0,-4.75,,rational_take_profit,
TX000376,INV0022,sell,etf,4,16555,2025-11-07,51.0,-12.45,,need_cash,
TX000377,INV0022,sell,stock,4,2781,2024-11-16,59.0,-6.18,,follow_others,
TX000378,INV0022,buy,fund,4,15507,2025-05-17,,,advisor,,True
TX000379,INV0022,sell,fund,4,3367,2024-10-15,148.0,0.51,,rational_take_profit,
TX000380,INV0022,sell,etf,4,13886,2025-08-16,70.0,14.71,,rational_take_profit,
TX000381,INV0022,buy,etf,4,11644,2025-12-06,,,advisor,,True
TX000382,INV0022,buy,crypto,5,16397,2024-10-02,,,advisor,,False
TX000383,INV0022,sell,crypto,5,16295,2025-04-10,95.0,-19.95,,panic,
TX000384,INV0022,buy,fund,4,8453,2025-11-17,,,advisor,,False
TX000385,INV0023,buy,bond,2,14648,2024-08-10,,,social_media,,True
TX000386,INV0023,sell,bond,2,6718,2025-09-28,23.0,14.2,,rational_take_profit,
TX000387,INV0023,sell,money_market,2,20012,2025-11-08,95.0,5.27,,rational_take_profit,
TX000388,INV0023,sell,money_market,2,3462,2025-04-26,58.0,-0.38,,rational_take_profit,
TX000389,INV0023,buy,mixed_low,3,20970,2025-08-17,,,social_media,,False
TX000390,INV0023,sell,mixed_low,3,15391,2025-11-25,85.0,18.06,,rational_take_profit,
TX000391,INV0023,buy,mixed_low,3,7883,2025-01-19,,,friend,,False
TX000392,INV0024,buy,crypto,5,24390,2025-06-07,,,self,,True
TX000393,INV0024,buy,crypto,5,19974,2025-08-19,,,self,,False
TX000394,INV0024,buy,stock,4,24957,2024-07-10,,,self,,True
TX000395,INV0024,buy,fund,4,8440,2025-09-18,,,social_media,,False
TX000396,INV0024,sell,fund,4,25011,2025-01-23,457.0,-13.88,,rational_stop_loss,
TX000397,INV0024,buy,stock,4,14898,2024-11-23,,,advisor,,False
TX000398,INV0024,buy,crypto,5,8468,2025-06-28,,,self,,False
TX000399,INV0024,buy,stock,4,7656,2024-12-01,,,advisor,,False
TX000400,INV0024,sell,fund,4,17125,2024-12-17,229.0,7.88,,need_cash,
TX000401,INV0024,sell,stock,4,24456,2024-10-19,255.0,-3.07,,need_cash,
TX000402,INV0024,sell,fund,4,15633,2025-03-15,314.0,10.05,,follow_others,
TX000403,INV0024,buy,stock,4,3664,2025-04-28,,,self,,True
TX000404,INV0024,buy,stock,4,25149,2025-05-28,,,social_media,,True
TX000405,INV0024,sell,stock,4,16427,2025-09-29,75.0,-1.15,,rational_take_profit,
TX000406,INV0024,sell,etf,4,16142,2024-10-31,363.0,12.66,,rational_take_profit,
TX000407,INV0024,buy,etf,4,16644,2024-08-21,,,self,,False
TX000408,INV0025,buy,mixed_low,3,9997,2025-02-14,,,self,,False
TX000409,INV0025,buy,fund,4,8886,2025-01-27,,,social_media,,True
TX000410,INV0025,sell,bond,2,15250,2025-03-09,465.0,12.13,,rational_take_profit,
TX000411,INV0025,buy,mixed_medium,3,5857,2025-04-09,,,social_media,,False
TX000412,INV0025,buy,fund,4,12594,2024-10-05,,,friend,,False
TX000413,INV0025,buy,mixed_medium,3,5524,2025-12-08,,,friend,,True
TX000414,INV0025,buy,fund,4,14247,2024-12-11,,,social_media,,True
TX000415,INV0025,sell,mixed_medium,3,7065,2024-11-19,308.0,2.26,,follow_others,
TX000416,INV0025,buy,mixed_medium,3,13491,2025-10-08,,,social_media,,True
TX000417,INV0025,buy,mixed_medium,3,7490,2025-02-24,,,advisor,,False
TX000418,INV0025,sell,mixed_medium,3,13410,2025-06-01,476.0,22.93,,rational_take_profit,
TX000419,INV0025,sell,mixed_low,3,2860,2024-10-26,188.0,16.62,,rational_take_profit,
TX000420,INV0025,sell,fund,4,15437,2025-10-08,107.0,23.65,,rational_take_profit,
TX000421,INV0026,sell,fund,4,9479,2024-09-24,39.0,-4.89,,rational_take_profit,
TX000422,INV0026,sell,etf,4,9687,2025-01-30,18.0,-16.7,,rational_stop_loss,
TX000423,INV0026,buy,fund,4,8443,2024-10-28,,,social_media,,False
TX000424,INV0026,buy,mixed_medium,3,13281,2025-02-06,,,advisor,,False
TX000425,INV0026,buy,stock,4,7999,2025-03-08,,,self,,False
TX000426,INV0026,sell,stock,4,10218,2024-10-05,44.0,-14.79,,follow_others,
TX000427,INV0026,sell,stock,4,10193,2025-11-08,5.0,14.08,,need_cash,
TX000428,INV0026,buy,fund,4,6582,2024-12-23,,,advisor,,False
TX000429,INV0026,sell,stock,4,8486,2024-08-26,23.0,3.91,,follow_others,
TX000430,INV0026,buy,etf,4,2316,2024-10-12,,,self,,False
TX000431,INV0027,buy,mixed_medium,3,3347,2025-06-06,,,social_media,,False
TX000432,INV0027,buy,bond,2,5263,2025-09-23,,,self,,True
TX000433,INV0027,sell,mixed_medium,3,5112,2025-04-13,23.0,-10.48,,follow_others,
TX000434,INV0027,buy,mixed_medium,3,3279,2025-05-12,,,friend,,False
TX000435,INV0027,sell,bond,2,3686,2024-12-16,22.0,-9.14,,follow_others,
TX000436,INV0027,buy,mixed_medium,3,5414,2025-04-26,,,advisor,,False
TX000437,INV0027,buy,bond,2,7351,2025-05-04,,,advisor,,False
TX000438,INV0027,sell,fund,4,6053,2025-05-13,22.0,14.4,,follow_others,
TX000439,INV0027,sell,mixed_low,3,7021,2024-09-05,21.0,-8.05,,panic,
TX000440,INV0027,buy,fund,4,3154,2025-10-20,,,advisor,,False
TX000441,INV0027,buy,fund,4,7156,2024-09-19,,,advisor,,False
TX000442,INV0027,buy,mixed_medium,3,1148,2025-06-14,,,friend,,True
TX000443,INV0027,sell,bond,2,1116,2025-09-04,12.0,-4.67,,panic,
TX000444,INV0027,buy,bond,2,1285,2025-03-04,,,social_media,,False
TX000445,INV0027,sell,mixed_medium,3,7071,2024-12-29,12.0,-3.06,,rational_take_profit,
TX000446,INV0027,sell,bond,2,2453,2025-03-03,17.0,1.41,,need_cash,
TX000447,INV0027,buy,bond,2,2773,2025-06-02,,,friend,,True
TX000448,INV0028,buy,etf,4,13122,2025-01-28,,,advisor,,False
TX000449,INV0028,sell,etf,4,9884,2025-05-28,219.0,4.4,,follow_others,
TX000450,INV0028,sell,etf,4,11749,2024-08-13,304.0,11.17,,follow_others,
TX000451,INV0028,buy,stock,4,15379,2025-12-21,,,friend,,False
TX000452,INV0028,buy,mixed_medium,3,28519,2024-12-31,,,social_media,,True
TX000453,INV0028,sell,etf,4,10798,2025-07-23,126.0,19.69,,rational_take_profit,
TX000454,INV0028,buy,mixed_medium,3,28190,2025-08-01,,,social_media,,True
TX000455,INV0028,buy,fund,4,4918,2024-11-19,,,social_media,,True
TX000456,INV0028,sell,fund,4,20620,2024-08-25,193.0,15.08,,rational_take_profit,
TX000457,INV0028,buy,stock,4,23908,2024-09-25,,,social_media,,True
TX000458,INV0028,buy,stock,4,19148,2024-12-11,,,self,,True
TX000459,INV0028,buy,stock,4,17587,2025-10-17,,,self,,False
TX000460,INV0028,sell,stock,4,21606,2025-11-23,301.0,3.44,,panic,
TX000461,INV0029,buy,savings_insurance,1,64558,2025-08-20,,,social_media,,True
TX000462,INV0029,sell,money_market,2,29491,2025-04-24,273.0,23.18,,need_cash,
TX000463,INV0029,buy,deposit,1,14904,2024-07-14,,,advisor,,False
TX000464,INV0029,buy,money_market,2,19585,2025-08-04,,,self,,False
TX000465,INV0029,buy,deposit,1,30596,2025-07-30,,,self,,False
TX000466,INV0029,sell,deposit,1,51763,2025-04-02,159.0,-7.53,,rational_stop_loss,
TX000467,INV0029,buy,deposit,1,57452,2025-02-07,,,social_media,,False
TX000468,INV0029,sell,savings_insurance,1,11628,2025-06-05,299.0,7.87,,follow_others,
TX000469,INV0029,sell,savings_insurance,1,34711,2024-11-18,210.0,-0.46,,rational_take_profit,
TX000470,INV0029,buy,deposit,1,37562,2024-09-24,,,friend,,True
TX000471,INV0029,sell,deposit,1,42859,2024-08-06,223.0,-1.81,,rational_take_profit,
TX000472,INV0029,buy,deposit,1,38670,2025-11-02,,,self,,True
TX000473,INV0029,sell,savings_insurance,1,66236,2025-11-18,292.0,-1.27,,rational_take_profit,
TX000474,INV0029,sell,money_market,2,57369,2025-04-03,241.0,0.73,,follow_others,
TX000475,INV0029,buy,deposit,1,52731,2025-03-03,,,advisor,,False
TX000476,INV0029,buy,money_market,2,28441,2025-04-27,,,self,,False
TX000477,INV0030,sell,mixed_medium,3,4515,2025-04-30,38.0,4.59,,rational_take_profit,
TX000478,INV0030,sell,fund,4,3481,2025-03-03,180.0,-4.11,,rational_take_profit,
TX000479,INV0030,buy,mixed_medium,3,2256,2025-09-17,,,advisor,,True
TX000480,INV0030,buy,bond,2,2306,2025-09-19,,,advisor,,False
TX000481,INV0030,buy,mixed_low,3,5371,2025-05-06,,,advisor,,False
TX000482,INV0030,buy,fund,4,5791,2024-12-25,,,advisor,,False
TX000483,INV0030,sell,mixed_low,3,6295,2025-05-21,118.0,8.8,,need_cash,
TX000484,INV0030,sell,mixed_medium,3,3705,2025-08-09,150.0,-7.55,,rational_stop_loss,
TX000485,INV0030,buy,mixed_low,3,2385,2025-03-07,,,self,,False
TX000486,INV0031,buy,stock,4,8577,2024-10-03,,,friend,,True
TX000487,INV0031,buy,fund,4,8944,2025-04-30,,,self,,False
TX000488,INV0031,buy,stock,4,9234,2025-03-24,,,social_media,,False
TX000489,INV0031,sell,stock,4,6369,2025-09-16,13.0,-6.11,,follow_others,
TX000490,INV0031,buy,etf,4,8274,2025-08-23,,,advisor,,False
TX000491,INV0032,sell,crypto,5,16344,2025-07-18,427.0,14.82,,need_cash,
TX000492,INV0032,sell,crypto,5,13706,2025-12-27,57.0,-13.72,,panic,
TX000493,INV0032,buy,crypto,5,6492,2025-07-11,,,self,,True
TX000494,INV0032,sell,stock,4,6642,2025-08-12,186.0,13.61,,rational_take_profit,
TX000495,INV0032,buy,crypto,5,14190,2024-07-17,,,advisor,,False
TX000496,INV0032,buy,stock,4,9846,2025-07-09,,,self,,False
TX000497,INV0032,buy,crypto,5,9554,2024-09-27,,,advisor,,False
TX000498,INV0032,buy,stock,4,12935,2024-11-06,,,self,,False
TX000499,INV0032,sell,fund,4,2554,2024-09-17,109.0,9.46,,rational_take_profit,
TX000500,INV0032,buy,stock,4,4181,2025-06-04,,,friend,,True
TX000501,INV0032,buy,crypto,5,3220,2025-09-08,,,advisor,,False
TX000502,INV0032,sell,stock,4,6909,2025-02-14,394.0,-6.0,,panic,
TX000503,INV0032,buy,crypto,5,6595,2024-08-15,,,self,,False
TX000504,INV0032,buy,crypto,5,5950,2025-02-07,,,self,,True
TX000505,INV0033,sell,fund,4,2533,2024-10-28,69.0,10.24,,need_cash,
TX000506,INV0033,buy,mixed_medium,3,4396,2025-08-29,,,self,,False
TX000507,INV0033,buy,stock,4,1952,2025-02-09,,,friend,,True
TX000508,INV0033,buy,mixed_medium,3,1182,2025-09-05,,,self,,False
TX000509,INV0033,sell,fund,4,1262,2025-02-20,56.0,5.69,,rational_take_profit,
TX000510,INV0033,buy,fund,4,5597,2025-11-29,,,social_media,,True
TX000511,INV0033,buy,fund,4,6129,2024-07-22,,,advisor,,False
TX000512,INV0033,buy,mixed_medium,3,4790,2024-08-17,,,social_media,,False
TX000513,INV0033,buy,mixed_medium,3,1894,2025-08-07,,,advisor,,False
TX000514,INV0033,sell,fund,4,6922,2025-07-15,90.0,14.56,,need_cash,
TX000515,INV0034,sell,mixed_low,3,7542,2024-08-19,266.0,24.49,,rational_take_profit,
TX000516,INV0034,buy,bond,2,12939,2025-10-17,,,self,,False
TX000517,INV0034,sell,mixed_low,3,14544,2025-02-27,307.0,-11.68,,follow_others,
TX000518,INV0034,buy,money_market,2,17168,2024-11-20,,,self,,False
TX000519,INV0034,buy,money_market,2,3565,2025-08-11,,,advisor,,False
TX000520,INV0035,sell,mixed_medium,3,4561,2025-04-02,661.0,-2.31,,rational_take_profit,
TX000521,INV0035,buy,fund,4,7250,2025-11-03,,,friend,,False
TX000522,INV0035,sell,bond,2,4049,2025-06-07,445.0,18.82,,rational_take_profit,
TX000523,INV0035,sell,mixed_medium,3,5346,2025-04-13,178.0,1.06,,rational_take_profit,
TX000524,INV0035,buy,mixed_medium,3,4730,2025-01-25,,,self,,False
TX000525,INV0035,buy,mixed_low,3,1484,2024-08-06,,,social_media,,False
TX000526,INV0035,sell,mixed_low,3,8978,2024-07-28,483.0,1.8,,panic,
TX000527,INV0035,buy,mixed_low,3,5909,2024-11-11,,,social_media,,True
TX000528,INV0036,sell,mixed_low,3,7797,2025-08-03,74.0,15.81,,need_cash,
TX000529,INV0036,buy,mixed_low,3,4253,2025-01-05,,,self,,False
TX000530,INV0036,sell,money_market,2,9175,2025-11-20,36.0,-1.59,,follow_others,
TX000531,INV0036,buy,bond,2,3508,2025-02-15,,,social_media,,True
TX000532,INV0036,sell,bond,2,3069,2025-12-02,42.0,-0.3,,need_cash,
TX000533,INV0036,sell,mixed_low,3,8362,2025-05-24,93.0,0.22,,rational_take_profit,
TX000534,INV0036,buy,mixed_low,3,3619,2025-08-02,,,self,,False
TX000535,INV0036,sell,money_market,2,5328,2024-08-05,45.0,-11.29,,need_cash,
TX000536,INV0036,buy,mixed_low,3,2629,2024-09-07,,,self,,True
TX000537,INV0036,buy,bond,2,7811,2024-10-16,,,social_media,,False
TX000538,INV0036,sell,money_market,2,9461,2025-08-18,10.0,-0.48,,rational_take_profit,
TX000539,INV0037,sell,fund,4,7531,2024-08-15,34.0,-3.25,,rational_take_profit,
TX000540,INV0037,buy,stock,4,11701,2025-10-25,,,social_media,,False
TX000541,INV0037,buy,fund,4,3707,2025-02-08,,,friend,,False
TX000542,INV0037,sell,stock,4,14587,2024-07-27,34.0,10.24,,rational_take_profit,
TX000543,INV0037,sell,fund,4,7231,2024-09-15,9.0,11.67,,rational_take_profit,
TX000544,INV0037,buy,stock,4,14132,2025-03-28,,,advisor,,True
TX000545,INV0037,buy,mixed_medium,3,7203,2025-10-29,,,friend,,False
TX000546,INV0037,buy,mixed_medium,3,14684,2024-10-06,,,social_media,,False
TX000547,INV0037,buy,fund,4,4421,2025-10-13,,,advisor,,False
TX000548,INV0037,buy,fund,4,10452,2025-04-12,,,friend,,False
TX000549,INV0037,sell,stock,4,14644,2025-08-09,5.0,4.16,,rational_take_profit,
TX000550,INV0037,buy,fund,4,4462,2024-08-02,,,friend,,True
TX000551,INV0038,sell,bond,2,31118,2024-09-29,271.0,-14.91,,follow_others,
TX000552,INV0038,buy,mixed_low,3,32759,2025-06-12,,,advisor,,True
TX000553,INV0038,sell,mixed_low,3,18763,2025-03-25,431.0,-6.49,,rational_stop_loss,
TX000554,INV0038,sell,bond,2,34785,2025-02-20,417.0,21.34,,rational_take_profit,
TX000555,INV0038,sell,money_market,2,7136,2025-11-08,405.0,3.29,,need_cash,
TX000556,INV0038,buy,mixed_low,3,13869,2024-11-06,,,self,,False
TX000557,INV0038,sell,bond,2,25604,2025-08-10,128.0,16.38,,follow_others,
TX000558,INV0038,sell,bond,2,18258,2025-11-30,201.0,-5.22,,rational_stop_loss,
TX000559,INV0038,buy,money_market,2,6862,2024-09-11,,,self,,False
TX000560,INV0038,sell,money_market,2,24321,2025-06-15,234.0,22.86,,follow_others,
TX000561,INV0038,sell,bond,2,29437,2024-07-26,237.0,-7.24,,need_cash,
TX000562,INV0038,buy,money_market,2,5325,2024-12-19,,,social_media,,False
TX000563,INV0038,buy,mixed_low,3,14469,2025-07-18,,,self,,True
TX000564,INV0038,buy,money_market,2,11934,2025-10-14,,,social_media,,False
TX000565,INV0038,buy,money_market,2,19553,2025-08-16,,,friend,,False
TX000566,INV0038,sell,bond,2,22421,2025-09-15,230.0,-1.36,,rational_take_profit,
TX000567,INV0038,buy,money_market,2,17612,2025-05-29,,,advisor,,False
TX000568,INV0038,buy,money_market,2,29688,2025-09-14,,,advisor,,False
TX000569,INV0038,buy,bond,2,34594,2025-02-16,,,friend,,False
TX000570,INV0038,sell,mixed_low,3,27671,2024-08-09,89.0,-7.15,,panic,
TX000571,INV0038,sell,money_market,2,14955,2024-12-31,409.0,1.45,,rational_take_profit,
TX000572,INV0039,buy,bond,2,3087,2025-04-25,,,self,,False
TX000573,INV0039,sell,mixed_low,3,3752,2024-09-11,181.0,5.77,,rational_take_profit,
TX000574,INV0039,buy,mixed_medium,3,1294,2024-08-05,,,advisor,,False
TX000575,INV0039,sell,mixed_low,3,3583,2025-10-20,129.0,6.99,,follow_others,
TX000576,INV0039,sell,fund,4,1647,2025-10-08,42.0,-4.94,,rational_take_profit,
TX000577,INV0039,sell,mixed_low,3,763,2024-09-07,25.0,4.13,,rational_take_profit,
TX000578,INV0039,sell,fund,4,820,2025-07-14,132.0,-13.5,,rational_stop_loss,
TX000579,INV0039,buy,mixed_medium,3,2559,2025-11-18,,,social_media,,True
TX000580,INV0039,sell,mixed_medium,3,2006,2025-05-27,180.0,2.38,,panic,
TX000581,INV0039,sell,fund,4,1517,2024-08-04,194.0,-1.97,,rational_take_profit,
TX000582,INV0039,buy,mixed_low,3,4195,2025-06-01,,,advisor,,False
TX000583,INV0039,buy,fund,4,2319,2025-11-23,,,advisor,,False
TX000584,INV0039,buy,fund,4,3868,2025-10-23,,,self,,False
TX000585,INV0039,buy,mixed_medium,3,5014,2025-04-05,,,self,,False
TX000586,INV0039,sell,bond,2,2502,2025-12-25,31.0,-0.82,,rational_take_profit,
TX000587,INV0039,sell,mixed_low,3,2262,2025-01-12,153.0,-7.33,,rational_stop_loss,
TX000588,INV0039,sell,mixed_medium,3,4316,2025-11-04,80.0,0.79,,follow_others,
TX000589,INV0039,sell,mixed_low,3,3181,2024-07-16,183.0,18.56,,rational_take_profit,
TX000590,INV0039,sell,mixed_medium,3,4677,2025-09-27,60.0,-1.2,,rational_take_profit,
TX000591,INV0039,buy,mixed_medium,3,5208,2024-12-20,,,self,,False
TX000592,INV0040,buy,mixed_medium,3,3493,2025-12-15,,,self,,False
TX000593,INV0040,sell,mixed_medium,3,1869,2025-08-10,388.0,-3.49,,need_cash,
TX000594,INV0040,buy,mixed_medium,3,4745,2025-03-19,,,self,,False
TX000595,INV0040,buy,mixed_medium,3,4754,2024-07-12,,,social_media,,False
TX000596,INV0040,sell,fund,4,4571,2024-08-21,395.0,5.83,,rational_take_profit,
TX000597,INV0040,buy,fund,4,3817,2025-02-03,,,friend,,False
TX000598,INV0040,sell,mixed_medium,3,2130,2025-10-03,525.0,-11.58,,rational_stop_loss,
TX000599,INV0040,buy,mixed_low,3,2249,2024-11-24,,,advisor,,False
TX000600,INV0040,sell,mixed_low,3,3640,2024-11-19,130.0,21.38,,rational_take_profit,
TX000601,INV0040,sell,fund,4,7212,2024-10-09,192.0,-13.98,,rational_stop_loss,
TX000602,INV0040,buy,mixed_medium,3,2116,2025-12-09,,,advisor,,False
TX000603,INV0040,sell,bond,2,5373,2025-11-20,299.0,6.33,,rational_take_profit,
TX000604,INV0040,sell,bond,2,1859,2025-05-21,282.0,5.9,,rational_take_profit,
TX000605,INV0041,sell,fund,4,8308,2025-06-05,12.0,-2.96,,panic,
TX000606,INV0041,sell,etf,4,7562,2025-01-24,35.0,-12.61,,need_cash,
TX000607,INV0041,buy,fund,4,10318,2025-04-27,,,self,,True
TX000608,INV0041,buy,stock,4,5848,2025-05-25,,,friend,,True
TX000609,INV0041,buy,stock,4,3175,2024-09-29,,,advisor,,False
TX000610,INV0041,sell,fund,4,9266,2025-11-10,42.0,-19.23,,panic,
TX000611,INV0041,buy,etf,4,4520,2024-11-27,,,friend,,True
TX000612,INV0041,buy,etf,4,9218,2024-09-08,,,friend,,False
TX000613,INV0041,buy,fund,4,2798,2024-09-17,,,self,,False
TX000614,INV0041,buy,stock,4,7233,2024-10-18,,,advisor,,False
TX000615,INV0042,buy,mixed_medium,3,20357,2025-01-19,,,friend,,False
TX000616,INV0042,sell,mixed_medium,3,37496,2025-05-06,237.0,4.57,,need_cash,
TX000617,INV0042,buy,mixed_medium,3,36770,2025-06-01,,,friend,,True
TX000618,INV0042,buy,fund,4,52309,2025-03-10,,,self,,False
TX000619,INV0042,sell,mixed_low,3,22406,2024-11-21,274.0,-3.97,,follow_others,
TX000620,INV0042,sell,mixed_low,3,48592,2025-07-10,245.0,-3.94,,rational_take_profit,
TX000621,INV0042,buy,mixed_medium,3,28588,2025-05-30,,,self,,False
TX000622,INV0042,sell,mixed_medium,3,20644,2025-09-22,64.0,24.56,,panic,
TX000623,INV0042,sell,mixed_medium,3,18222,2025-05-23,270.0,-6.64,,rational_stop_loss,
TX000624,INV0042,sell,fund,4,53455,2024-08-01,105.0,22.8,,panic,
TX000625,INV0042,buy,mixed_medium,3,41812,2025-04-13,,,self,,False
TX000626,INV0042,buy,fund,4,26205,2025-09-23,,,social_media,,False
TX000627,INV0042,sell,fund,4,14179,2024-12-01,147.0,1.18,,follow_others,
TX000628,INV0042,buy,mixed_low,3,10378,2024-10-20,,,advisor,,False
TX000629,INV0042,buy,fund,4,17957,2025-05-28,,,advisor,,True
TX000630,INV0042,buy,mixed_medium,3,26355,2025-06-13,,,advisor,,False
TX000631,INV0042,sell,mixed_medium,3,52264,2025-06-27,272.0,-0.72,,rational_take_profit,
TX000632,INV0042,sell,mixed_low,3,23713,2025-04-07,327.0,18.67,,rational_take_profit,
TX000633,INV0042,buy,bond,2,10644,2024-11-06,,,social_media,,False
TX000634,INV0042,buy,mixed_medium,3,48909,2025-02-24,,,social_media,,False
TX000635,INV0042,buy,bond,2,13342,2024-07-18,,,social_media,,True
TX000636,INV0042,sell,mixed_medium,3,13384,2024-07-29,156.0,8.99,,rational_take_profit,
TX000637,INV0042,buy,bond,2,36126,2025-12-27,,,self,,False
TX000638,INV0042,buy,mixed_medium,3,50252,2025-02-13,,,friend,,True
TX000639,INV0042,buy,mixed_medium,3,34595,2025-09-21,,,self,,False
